trackId,frame,x,y,sceneId
26,000000,79.16559134304484,202.08390933205982,tressider-2019-03-16_1_image6
27,000000,90.76498528302237,201.8100957812449,tressider-2019-03-16_1_image6
0,000000,82.17805398206035,196.4650471014861,tressider-2019-03-16_1_image6
26,000006,89.5953413694548,203.29751403672427,tressider-2019-03-16_1_image6
27,000006,101.43924210090194,201.68923007535543,tressider-2019-03-16_1_image6
0,000006,81.3834472309221,195.94192466094856,tressider-2019-03-16_1_image6
26,000012,98.11162649914507,203.81029972543473,tressider-2019-03-16_1_image6
27,000012,109.12200300722911,201.95997937408384,tressider-2019-03-16_1_image6
0,000012,86.07975234400115,195.00924455277533,tressider-2019-03-16_1_image6
26,000018,106.27034625199872,203.06792918527603,tressider-2019-03-16_1_image6
27,000018,119.41491118365477,201.88209034920465,tressider-2019-03-16_1_image6
0,000018,94.58438248175169,193.87178561078426,tressider-2019-03-16_1_image6
26,000024,115.88352141034251,201.6979805306828,tressider-2019-03-16_1_image6
27,000024,128.78455287241087,202.33001732521853,tressider-2019-03-16_1_image6
0,000024,105.19149175338418,193.1122569250788,tressider-2019-03-16_1_image6
26,000030,125.49669656868629,200.32803187608957,tressider-2019-03-16_1_image6
27,000030,135.91813641773015,202.29668007335144,tressider-2019-03-16_1_image6
0,000030,115.78697149939484,192.54169336751613,tressider-2019-03-16_1_image6
26,000036,133.34263392607193,200.0240310326284,tressider-2019-03-16_1_image6
27,000036,144.1578654921903,202.29066215642615,tressider-2019-03-16_1_image6
0,000036,128.39204343413812,194.66998833755036,tressider-2019-03-16_1_image6
26,000042,140.30495238297848,200.25300409473323,tressider-2019-03-16_1_image6
27,000042,151.97590127055634,202.23387293184592,tressider-2019-03-16_1_image6
0,000042,149.61493364781387,196.90645749495994,tressider-2019-03-16_1_image6
26,000048,147.26727083988501,200.4819771568381,tressider-2019-03-16_1_image6
27,000048,161.96496511956082,202.12453472840943,tressider-2019-03-16_1_image6
0,000048,187.25668990952465,196.3078740505615,tressider-2019-03-16_1_image6
26,000054,154.2652280230123,200.8201097852014,tressider-2019-03-16_1_image6
27,000054,170.55421412047818,200.36271617053922,tressider-2019-03-16_1_image6
0,000054,279.0918982500168,199.61476596351363,tressider-2019-03-16_1_image6
26,000060,162.73095844490047,201.00175125447893,tressider-2019-03-16_1_image6
27,000060,176.95996103492615,199.3148996786312,tressider-2019-03-16_1_image6
0,000060,460.5919519337216,190.2113850370306,tressider-2019-03-16_1_image6
26,000066,168.73070592872074,201.10246825416428,tressider-2019-03-16_1_image6
27,000066,182.4165518708185,198.70731194472535,tressider-2019-03-16_1_image6
26,000072,175.58897602216663,201.12226078425738,tressider-2019-03-16_1_image6
27,000072,189.5744430296821,199.36223930014552,tressider-2019-03-16_1_image6
26,000078,182.20047931532068,201.14205331435048,tressider-2019-03-16_1_image6
27,000078,198.96442492861803,201.0996773826487,tressider-2019-03-16_1_image6
26,000084,188.79939100141425,201.16184584444363,tressider-2019-03-16_1_image6
27,000084,207.04170754028664,202.01462043141277,tressider-2019-03-16_1_image6
26,000090,196.87111377864852,201.18163837453673,tressider-2019-03-16_1_image6
27,000090,215.01930285110117,201.33914668748108,tressider-2019-03-16_1_image6
26,000096,204.8919849746638,201.17023529764037,tressider-2019-03-16_1_image6
27,000096,222.57019808996483,202.20899992562724,tressider-2019-03-16_1_image6
27,000102,229.1538372836034,201.89164421172103,tressider-2019-03-16_1_image6
26,000102,212.06335664872637,201.06304190906917,tressider-2019-03-16_1_image6
28,000102,495.9183402398304,195.24254917080535,tressider-2019-03-16_1_image6
27,000108,234.26930951738976,199.9090020405426,tressider-2019-03-16_1_image6
26,000108,218.6769695492894,200.9224108964578,tressider-2019-03-16_1_image6
28,000108,497.36114106739933,195.2991583298172,tressider-2019-03-16_1_image6
27,000114,239.25596063700368,199.35907997366468,tressider-2019-03-16_1_image6
26,000114,224.7254128098703,200.71490463576617,tressider-2019-03-16_1_image6
28,000114,498.8039418949682,195.35576748882906,tressider-2019-03-16_1_image6
16,000114,29.398838446562692,215.21187420670702,tressider-2019-03-16_1_image6
27,000120,247.4913988550539,198.66889392811606,tressider-2019-03-16_1_image6
26,000120,233.4137412750464,200.73323917443238,tressider-2019-03-16_1_image6
28,000120,500.24674272253714,195.41237664784092,tressider-2019-03-16_1_image6
16,000120,117.51300112740319,199.5875536766858,tressider-2019-03-16_1_image6
19,000126,749.0372104887722,190.29132904505352,tressider-2019-03-16_1_image6
26,000126,239.62043116630718,200.9559540844264,tressider-2019-03-16_1_image6
28,000126,501.689543550106,195.46898580685277,tressider-2019-03-16_1_image6
16,000126,204.21855219945817,199.6932021311058,tressider-2019-03-16_1_image6
27,000126,254.54075640258122,198.3952284388568,tressider-2019-03-16_1_image6
19,000132,746.2604734214058,190.52623236146076,tressider-2019-03-16_1_image6
26,000132,246.6835327805433,200.75026581023263,tressider-2019-03-16_1_image6
28,000132,503.13234437767494,195.52559496586463,tressider-2019-03-16_1_image6
16,000132,271.47103931534645,196.78652479611983,tressider-2019-03-16_1_image6
27,000132,262.1233022303029,197.89017799437667,tressider-2019-03-16_1_image6
19,000138,740.792137487329,190.7277532161902,tressider-2019-03-16_1_image6
26,000138,253.45185024282506,200.6752239621242,tressider-2019-03-16_1_image6
28,000138,504.1159905433543,195.6155398959823,tressider-2019-03-16_1_image6
16,000138,331.4481778599921,192.62057497393272,tressider-2019-03-16_1_image6
27,000138,268.1393649075362,198.73890487822126,tressider-2019-03-16_1_image6
19,000144,734.7854817799102,190.8137258847617,tressider-2019-03-16_1_image6
26,000144,259.9253835531525,200.73082854010102,tressider-2019-03-16_1_image6
28,000144,505.0078057766558,195.7121519803211,tressider-2019-03-16_1_image6
