trackId,frame,x,y,sceneId
3,000000,262.62568780399425,232.3104816194408,stlc-111-2019-04-19_0_image0
8,000000,189.98915088483685,222.65936422590465,stlc-111-2019-04-19_0_image0
5,000000,701.2357091631924,271.50755613032953,stlc-111-2019-04-19_0_image0
4,000000,204.86244440264844,223.50086617584236,stlc-111-2019-04-19_0_image0
12,000000,48.280915347673805,211.72442925325123,stlc-111-2019-04-19_0_image0
2,000000,335.77564061037936,225.97385249511044,stlc-111-2019-04-19_0_image0
102,000000,527.1916312511574,242.79009400997379,stlc-111-2019-04-19_0_image0
101,000000,467.9599975457886,225.96742355579758,stlc-111-2019-04-19_0_image0
9,000000,270.44818243162166,195.2108838328167,stlc-111-2019-04-19_0_image0
3,000006,275.50288194682156,228.21038920286765,stlc-111-2019-04-19_0_image0
8,000006,191.17200804071987,223.2760004527343,stlc-111-2019-04-19_0_image0
5,000006,701.2351918294548,271.56096159552084,stlc-111-2019-04-19_0_image0
4,000006,218.92154545689255,220.52033069767072,stlc-111-2019-04-19_0_image0
12,000006,88.71367436629117,213.36957235629302,stlc-111-2019-04-19_0_image0
2,000006,363.13636340054734,222.2891108508247,stlc-111-2019-04-19_0_image0
102,000006,529.9501970900292,241.5289783355658,stlc-111-2019-04-19_0_image0
101,000006,474.3518716943234,225.6823816903047,stlc-111-2019-04-19_0_image0
9,000006,272.19812350805427,191.24571771582924,stlc-111-2019-04-19_0_image0
3,000012,295.16781402889336,229.92844649057912,stlc-111-2019-04-19_0_image0
8,000012,199.7081870594666,228.87286129304263,stlc-111-2019-04-19_0_image0
5,000012,701.2346744957174,271.6143670607121,stlc-111-2019-04-19_0_image0
4,000012,269.03019884551736,222.7941315146902,stlc-111-2019-04-19_0_image0
12,000012,110.7938707955606,220.4537465437337,stlc-111-2019-04-19_0_image0
2,000012,382.86846336508376,219.9264882578994,stlc-111-2019-04-19_0_image0
102,000012,529.5383280590336,241.58822396447408,stlc-111-2019-04-19_0_image0
101,000012,477.7709321792913,225.39733982481187,stlc-111-2019-04-19_0_image0
9,000012,276.1954700386607,187.02979096488087,stlc-111-2019-04-19_0_image0
3,000018,310.4951896146823,224.65700080315963,stlc-111-2019-04-19_0_image0
8,000018,206.28961044855046,226.57691286159695,stlc-111-2019-04-19_0_image0
5,000018,701.2341571619799,271.66777252590333,stlc-111-2019-04-19_0_image0
13,000018,49.74931770463351,239.34943538375433,stlc-111-2019-04-19_0_image0
4,000018,300.60163833010216,219.62642078128113,stlc-111-2019-04-19_0_image0
12,000018,147.34728816115802,220.0701307519646,stlc-111-2019-04-19_0_image0
2,000018,396.0916587432592,221.514202024717,stlc-111-2019-04-19_0_image0
102,000018,528.7300559128834,241.85590579069924,stlc-111-2019-04-19_0_image0
101,000018,482.4992955546831,225.22908665724816,stlc-111-2019-04-19_0_image0
9,000018,282.17445851762704,179.93212083627876,stlc-111-2019-04-19_0_image0
3,000024,326.0268376973077,225.98141824721506,stlc-111-2019-04-19_0_image0
8,000024,207.2420864714397,219.1574586542181,stlc-111-2019-04-19_0_image0
5,000024,701.2336398282423,271.72117799109463,stlc-111-2019-04-19_0_image0
13,000024,86.61988515620472,231.97785307624653,stlc-111-2019-04-19_0_image0
