trackId,frame,x,y,sceneId
2,000000,705.8614978931681,225.97361898414096,hewlett-packard-intersection-2019-01-24_0_image8
3,000000,590.5296512549262,214.41177072402462,hewlett-packard-intersection-2019-01-24_0_image8
2,000006,680.1927295049004,232.06861068504645,hewlett-packard-intersection-2019-01-24_0_image8
3,000006,546.8870468019857,213.74149240287713,hewlett-packard-intersection-2019-01-24_0_image8
2,000012,650.6982272493693,234.0904852162748,hewlett-packard-intersection-2019-01-24_0_image8
3,000012,513.8878667668286,209.35508752465307,hewlett-packard-intersection-2019-01-24_0_image8
2,000018,629.0818536069911,229.57522865111596,hewlett-packard-intersection-2019-01-24_0_image8
3,000018,494.16223515493436,206.1293940340126,hewlett-packard-intersection-2019-01-24_0_image8
2,000024,571.4088044398424,241.8662593465493,hewlett-packard-intersection-2019-01-24_0_image8
3,000024,475.9709775800336,206.19598208422647,hewlett-packard-intersection-2019-01-24_0_image8
175,000024,674.7749152826032,211.68042597232585,hewlett-packard-intersection-2019-01-24_0_image8
2,000030,506.4198190859718,244.74859944721968,hewlett-packard-intersection-2019-01-24_0_image8
3,000030,457.7797200051328,206.2625701344403,hewlett-packard-intersection-2019-01-24_0_image8
4,000030,742.4523514680012,217.1738776752032,hewlett-packard-intersection-2019-01-24_0_image8
22,000030,689.2638017824171,206.98046418906728,hewlett-packard-intersection-2019-01-24_0_image8
2,000036,435.58477173693007,240.01771868887565,hewlett-packard-intersection-2019-01-24_0_image8
3,000036,439.58846243023197,206.32915818465418,hewlett-packard-intersection-2019-01-24_0_image8
87,000036,682.3275358630348,214.85127108001126,hewlett-packard-intersection-2019-01-24_0_image8
4,000036,722.1799746214618,218.21170118742944,hewlett-packard-intersection-2019-01-24_0_image8
22,000036,725.965809889204,206.91864125614933,hewlett-packard-intersection-2019-01-24_0_image8
3,000042,421.3972048553312,206.39574623486803,hewlett-packard-intersection-2019-01-24_0_image8
86,000042,708.1622195114278,208.9203813293395,hewlett-packard-intersection-2019-01-24_0_image8
175,000042,701.5045901535597,212.9699248739332,hewlett-packard-intersection-2019-01-24_0_image8
4,000042,698.013025243482,218.01414405566777,hewlett-packard-intersection-2019-01-24_0_image8
2,000042,312.69265555925244,240.0,hewlett-packard-intersection-2019-01-24_0_image8
87,000042,688.8945851439429,214.3646706676967,hewlett-packard-intersection-2019-01-24_0_image8
3,000048,403.2059472804304,206.4623342850819,hewlett-packard-intersection-2019-01-24_0_image8
86,000048,718.1484857522053,208.71064848904686,hewlett-packard-intersection-2019-01-24_0_image8
175,000048,712.0969478726113,213.14330178362454,hewlett-packard-intersection-2019-01-24_0_image8
4,000048,672.3884580148006,216.87582560319495,hewlett-packard-intersection-2019-01-24_0_image8
2,000048,113.4001008667682,240.0,hewlett-packard-intersection-2019-01-24_0_image8
87,000048,697.8255222659172,213.87807025538214,hewlett-packard-intersection-2019-01-24_0_image8
3,000054,385.0146897055296,206.52892233529573,hewlett-packard-intersection-2019-01-24_0_image8
86,000054,728.5412560580232,208.62272503792298,hewlett-packard-intersection-2019-01-24_0_image8
175,000054,721.7494437762687,212.12422574883348,hewlett-packard-intersection-2019-01-24_0_image8
87,000054,706.7564593878916,212.9675411852979,hewlett-packard-intersection-2019-01-24_0_image8
4,000054,647.3467517790959,217.06924691800458,hewlett-packard-intersection-2019-01-24_0_image8
3,000060,363.79155586814534,206.60660839387862,hewlett-packard-intersection-2019-01-24_0_image8
175,000060,734.0582024169197,212.26746847389913,hewlett-packard-intersection-2019-01-24_0_image8
5,000060,736.4179448308323,212.56044396019448,hewlett-packard-intersection-2019-01-24_0_image8
4,000060,610.2574369852462,218.61349715505554,hewlett-packard-intersection-2019-01-24_0_image8
86,000060,741.6146642332391,208.8043695863388,hewlett-packard-intersection-2019-01-24_0_image8
87,000060,715.0912379810437,211.77964957086394,hewlett-packard-intersection-2019-01-24_0_image8
6,000060,726.786658632744,213.5091748959881,hewlett-packard-intersection-2019-01-24_0_image8
3,000066,342.56842203076104,206.68429445246142,hewlett-packard-intersection-2019-01-24_0_image8
175,000066,745.147715955373,211.41701465780378,hewlett-packard-intersection-2019-01-24_0_image8
5,000066,716.0762584676619,214.1791231238279,hewlett-packard-intersection-2019-01-24_0_image8
4,000066,575.0123722118472,217.3482933758512,hewlett-packard-intersection-2019-01-24_0_image8
86,000066,749.9861309201541,207.7622221299439,hewlett-packard-intersection-2019-01-24_0_image8
87,000066,722.3041660717782,207.60403254328622,hewlett-packard-intersection-2019-01-24_0_image8
6,000066,700.2540150149102,213.9986694938996,hewlett-packard-intersection-2019-01-24_0_image8
3,000072,324.3771644558603,206.75088250267527,hewlett-packard-intersection-2019-01-24_0_image8
87,000072,732.0388477848024,205.74066448132766,hewlett-packard-intersection-2019-01-24_0_image8
5,000072,696.8770141733172,214.3888111436916,hewlett-packard-intersection-2019-01-24_0_image8
6,000072,682.1299867267983,214.71139765834522,hewlett-packard-intersection-2019-01-24_0_image8
4,000072,550.915003941149,217.7090254073614,hewlett-packard-intersection-2019-01-24_0_image8
3,000078,306.1859068809595,206.81747055288912,hewlett-packard-intersection-2019-01-24_0_image8
87,000078,741.7735294978266,205.56511032964775,hewlett-packard-intersection-2019-01-24_0_image8
5,000078,674.0072896334545,215.94002222637846,hewlett-packard-intersection-2019-01-24_0_image8
4,000078,523.8099431597843,215.18181965420388,hewlett-packard-intersection-2019-01-24_0_image8
3,000084,287.9946493060587,206.884058603103,hewlett-packard-intersection-2019-01-24_0_image8
87,000084,747.2293594520827,205.94836520913282,hewlett-packard-intersection-2019-01-24_0_image8
5,000084,650.2396275267366,215.26193991152542,hewlett-packard-intersection-2019-01-24_0_image8
4,000084,501.2007503464283,211.55598339603685,hewlett-packard-intersection-2019-01-24_0_image8
3,000090,269.80339173115794,206.95064665331682,hewlett-packard-intersection-2019-01-24_0_image8
5,000090,631.6206193994186,214.76170757374163,hewlett-packard-intersection-2019-01-24_0_image8
4,000090,481.61580343143027,211.29005174245358,hewlett-packard-intersection-2019-01-24_0_image8
3,000096,251.6121341562571,207.0172347035307,hewlett-packard-intersection-2019-01-24_0_image8
5,000096,600.4384245990785,215.63683355914114,hewlett-packard-intersection-2019-01-24_0_image8
4,000096,453.6062324467136,211.0150336807662,hewlett-packard-intersection-2019-01-24_0_image8
22,000096,663.6110545982294,218.75174822148568,hewlett-packard-intersection-2019-01-24_0_image8
3,000102,233.85336177341404,206.50290179857905,hewlett-packard-intersection-2019-01-24_0_image8
5,000102,566.9883650885256,213.55651978809215,hewlett-packard-intersection-2019-01-24_0_image8
4,000102,425.59666146199686,210.74001561907886,hewlett-packard-intersection-2019-01-24_0_image8
22,000102,210.37688453132282,217.21863981127953,hewlett-packard-intersection-2019-01-24_0_image8
3,000108,199.9945093255363,208.0997673100232,hewlett-packard-intersection-2019-01-24_0_image8
5,000108,545.5201686370211,212.54646128453135,hewlett-packard-intersection-2019-01-24_0_image8
