trackId,frame,x,y,sceneId
0,000054,712.645475201056,239.67179043166118,gates-basement-elevators-2019-01-17_1_image4
0,000060,544.0876093768069,239.88780837274138,gates-basement-elevators-2019-01-17_1_image4
0,000066,334.19754978477897,239.86470551201683,gates-basement-elevators-2019-01-17_1_image4
0,000072,163.89354094902387,239.99377280079605,gates-basement-elevators-2019-01-17_1_image4
0,000078,44.40680259083781,324.1365613439724,gates-basement-elevators-2019-01-17_1_image4
13,000126,673.9668276426713,239.1543181407727,gates-basement-elevators-2019-01-17_1_image4
13,000132,394.70423567187856,239.9441682786776,gates-basement-elevators-2019-01-17_1_image4
13,000138,92.79549381333311,239.41680872105565,gates-basement-elevators-2019-01-17_1_image4
17,000204,725.6691315287944,347.92127000788815,gates-basement-elevators-2019-01-17_1_image4
17,000210,619.5525906798778,239.5734781266748,gates-basement-elevators-2019-01-17_1_image4
17,000216,394.6746810378881,239.9390683038107,gates-basement-elevators-2019-01-17_1_image4
16,000222,6.433371276977151,239.48764528586688,gates-basement-elevators-2019-01-17_1_image4
17,000222,227.96319460386212,239.99063915716965,gates-basement-elevators-2019-01-17_1_image4
16,000228,17.366639227446328,229.09659418397138,gates-basement-elevators-2019-01-17_1_image4
17,000228,64.91249939168725,239.95901435375544,gates-basement-elevators-2019-01-17_1_image4
16,000234,24.522355081782514,227.61253441841183,gates-basement-elevators-2019-01-17_1_image4
17,000234,25.239330425529822,412.0083784070765,gates-basement-elevators-2019-01-17_1_image4
38,000234,723.6255207987045,239.2327131877817,gates-basement-elevators-2019-01-17_1_image4
38,000240,617.6518327563207,240.56593999228392,gates-basement-elevators-2019-01-17_1_image4
16,000240,30.764313318582015,226.36039951433716,gates-basement-elevators-2019-01-17_1_image4
16,000246,40.841758878473584,225.3543299285518,gates-basement-elevators-2019-01-17_1_image4
10,000246,731.9457689828427,254.04378310539673,gates-basement-elevators-2019-01-17_1_image4
38,000246,520.4709296602043,240.12576444272975,gates-basement-elevators-2019-01-17_1_image4
37,000252,701.8127357244399,238.964988874806,gates-basement-elevators-2019-01-17_1_image4
16,000252,38.35307351368378,225.3576204073488,gates-basement-elevators-2019-01-17_1_image4
10,000252,699.1230983109866,251.46426336749659,gates-basement-elevators-2019-01-17_1_image4
38,000252,497.25515418458986,240.05431891611588,gates-basement-elevators-2019-01-17_1_image4
37,000258,673.1694961710255,239.24804443783358,gates-basement-elevators-2019-01-17_1_image4
16,000258,33.237905120185786,225.70765580220873,gates-basement-elevators-2019-01-17_1_image4
10,000258,654.5837506049721,254.99554681108904,gates-basement-elevators-2019-01-17_1_image4
38,000258,470.20955279382963,250.72695806861722,gates-basement-elevators-2019-01-17_1_image4
37,000264,631.7690707494185,240.49551606595932,gates-basement-elevators-2019-01-17_1_image4
16,000264,28.77450053527683,225.7082181266307,gates-basement-elevators-2019-01-17_1_image4
10,000264,618.4260871803947,250.25314020905682,gates-basement-elevators-2019-01-17_1_image4
38,000264,449.1249400915445,254.20000141152903,gates-basement-elevators-2019-01-17_1_image4
37,000270,598.7994912013323,237.12392259279898,gates-basement-elevators-2019-01-17_1_image4
16,000270,30.942720519822963,225.70878045105263,gates-basement-elevators-2019-01-17_1_image4
10,000270,592.571214970329,247.8616736398784,gates-basement-elevators-2019-01-17_1_image4
38,000270,441.8909250688348,249.00677834492876,gates-basement-elevators-2019-01-17_1_image4
37,000276,583.6842075840261,244.3303722788369,gates-basement-elevators-2019-01-17_1_image4
16,000276,29.389984054820474,225.7093427754746,gates-basement-elevators-2019-01-17_1_image4
10,000276,565.9774823379857,247.8206532236435,gates-basement-elevators-2019-01-17_1_image4
38,000276,448.5738400913368,245.4144212606237,gates-basement-elevators-2019-01-17_1_image4
37,000282,575.1864192819869,242.96699375203033,gates-basement-elevators-2019-01-17_1_image4
16,000282,30.861135120828223,225.70911945149595,gates-basement-elevators-2019-01-17_1_image4
10,000282,550.9104860252287,247.77962868419277,gates-basement-elevators-2019-01-17_1_image4
38,000282,448.6228449099898,242.60978695692927,gates-basement-elevators-2019-01-17_1_image4
37,000288,572.3465598149335,241.6609383393756,gates-basement-elevators-2019-01-17_1_image4
16,000288,31.695573557649567,225.70850330331695,gates-basement-elevators-2019-01-17_1_image4
10,000288,544.7116433688581,248.34904953315782,gates-basement-elevators-2019-01-17_1_image4
38,000288,443.21481093884506,244.20404161778094,gates-basement-elevators-2019-01-17_1_image4
37,000294,572.8681557857343,240.4112991676336,gates-basement-elevators-2019-01-17_1_image4
16,000294,28.512730037087316,225.7085025475597,gates-basement-elevators-2019-01-17_1_image4
10,000294,544.7223717056735,248.79637354154664,gates-basement-elevators-2019-01-17_1_image4
38,000294,437.8067769677003,243.39224994509772,gates-basement-elevators-2019-01-17_1_image4
37,000300,573.3897517565351,239.16165999589157,gates-basement-elevators-2019-01-17_1_image4
16,000300,28.654350085043347,225.70850179180246,gates-basement-elevators-2019-01-17_1_image4
10,000300,550.5559653624316,248.5531166086142,gates-basement-elevators-2019-01-17_1_image4
38,000300,435.82079106801416,239.20652883139098,gates-basement-elevators-2019-01-17_1_image4
37,000306,574.6328199716787,239.32336693695626,gates-basement-elevators-2019-01-17_1_image4
16,000306,25.9359137811445,225.31851538558135,gates-basement-elevators-2019-01-17_1_image4
10,000306,551.0972378902974,248.85925889729472,gates-basement-elevators-2019-01-17_1_image4
38,000306,445.1693761635203,239.01867102430126,gates-basement-elevators-2019-01-17_1_image4
37,000312,577.6293445114162,239.53897619170917,gates-basement-elevators-2019-01-17_1_image4
16,000312,25.534794313776132,225.41601079052097,gates-basement-elevators-2019-01-17_1_image4
10,000312,551.2963545065627,249.21602841931445,gates-basement-elevators-2019-01-17_1_image4
38,000312,455.4344173393662,239.7609205578579,gates-basement-elevators-2019-01-17_1_image4
37,000318,583.4775521550853,239.11951457544342,gates-basement-elevators-2019-01-17_1_image4
16,000318,25.396880863372907,225.70849927261162,gates-basement-elevators-2019-01-17_1_image4
10,000318,550.2698867717612,249.36791011933207,gates-basement-elevators-2019-01-17_1_image4
38,000318,453.21218142105954,240.68807198305927,gates-basement-elevators-2019-01-17_1_image4
37,000324,582.4562503460752,238.70005295917764,gates-basement-elevators-2019-01-17_1_image4
16,000324,10.539721278511557,240.45379444788952,gates-basement-elevators-2019-01-17_1_image4
10,000324,549.2434190369597,249.51979181934962,gates-basement-elevators-2019-01-17_1_image4
38,000324,447.8860663342615,241.6039012717456,gates-basement-elevators-2019-01-17_1_image4
37,000330,583.9297684561111,238.3241198340323,gates-basement-elevators-2019-01-17_1_image4
16,000330,10.803036668155091,322.40919086363186,gates-basement-elevators-2019-01-17_1_image4
10,000330,548.2169513021583,249.6716735193672,gates-basement-elevators-2019-01-17_1_image4
38,000330,444.89392620130695,243.06668374136962,gates-basement-elevators-2019-01-17_1_image4
37,000336,583.7032117271983,238.03524369112785,gates-basement-elevators-2019-01-17_1_image4
38,000336,445.8172848691155,244.9939975902098,gates-basement-elevators-2019-01-17_1_image4
10,000336,547.1904835673569,249.8235552193848,gates-basement-elevators-2019-01-17_1_image4
37,000342,583.4766549982858,237.7463675482234,gates-basement-elevators-2019-01-17_1_image4
