trackId,frame,x,y,sceneId
65,0001,268.76,136.38,train_063
11,0001,333.67,363.28,train_063
45,0001,360.85,27.31,train_063
3,0001,197.59,356.15,train_063
4,0001,218.14,341.78,train_063
38,0001,377.09,75.07,train_063
22,0001,587.96,214.05,train_063
48,0001,267.75,54.96,train_063
53,0001,291.36,19.39,train_063
51,0001,324.93,53.1,train_063
21,0001,509.93,209.38,train_063
5,0001,246.17,403.91,train_063
24,0001,201.12,127.65,train_063
47,0001,407.9,27.3,train_063
19,0001,457.98,178.98,train_063
14,0001,530.01,407.39,train_063
20,0001,479.6,204.71,train_063
15,0001,568.88,407.57,train_063
31,0001,333.45,140.84,train_063
30,0001,283.77,117.91,train_063
23,0001,173.89,133.68,train_063
52,0001,273.45,27.85,train_063
9,0001,382.74,452.74,train_063
42,0001,427.34,74.21,train_063
35,0001,467.33,103.81,train_063
10,0001,323.67,397.45,train_063
34,0001,433.18,136.96,train_063
13,0001,447.2,347.18,train_063
1,0001,107.44,389.96,train_063
50,0001,310.85,51.97,train_063
36,0001,485.25,109.5,train_063
6,0001,276.65,446.61,train_063
16,0001,375.27,233.6,train_063
18,0001,411.58,182.82,train_063
25,0001,218.53,125.14,train_063
55,0001,260.25,24.6,train_063
32,0001,349.47,147.19,train_063
40,0001,401.69,78.26,train_063
29,0001,268.63,107.89,train_063
8,0001,326.85,470.79,train_063
43,0001,340.04,10.14,train_063
26,0001,247.23,156.86,train_063
46,0001,388.29,28.04,train_063
54,0001,314.81,15.94,train_063
37,0001,371.02,77.31,train_063
33,0001,363.59,113.76,train_063
7,0001,233.48,487.62,train_063
49,0001,285.04,62.61,train_063
39,0001,402.42,72.81,train_063
27,0001,272.95,148.45,train_063
41,0001,412.98,81.48,train_063
17,0001,409.18,233.93,train_063
44,0001,362.46,15.81,train_063
28,0001,248.21,116.23,train_063
12,0001,387.61,352.58,train_063
2,0001,129.73,404.62,train_063
6,0002,285.96,437.2,train_063
29,0002,269.41,108.38,train_063
51,0002,326.52,52.75,train_063
48,0002,276.3,53.57,train_063
10,0002,333.79,405.53,train_063
5,0002,255.58,400.83,train_063
42,0002,428.74,73.21,train_063
1,0002,107.84,391.16,train_063
39,0002,408.07,71.53,train_063
23,0002,179.73,129.21,train_063
20,0002,474.43,207.14,train_063
13,0002,445.26,351.47,train_063
25,0002,222.48,120.92,train_063
26,0002,246.74,151.7,train_063
43,0002,341.86,9.81,train_063
33,0002,368.43,114.0,train_063
22,0002,585.02,205.15,train_063
12,0002,387.11,354.47,train_063
3,0002,200.21,348.72,train_063
52,0002,274.63,29.81,train_063
9,0002,385.18,461.99,train_063
37,0002,370.55,77.54,train_063
2,0002,130.97,408.76,train_063
47,0002,415.75,25.63,train_063
11,0002,341.76,366.99,train_063
41,0002,414.6,82.96,train_063
32,0002,346.86,147.91,train_063
21,0002,509.59,209.72,train_063
27,0002,271.18,144.48,train_063
14,0002,531.97,396.53,train_063
46,0002,394.98,23.71,train_063
31,0002,329.17,144.26,train_063
45,0002,359.96,27.57,train_063
15,0002,567.91,393.73,train_063
54,0002,316.54,16.18,train_063
35,0002,467.47,103.78,train_063
28,0002,249.55,114.77,train_063
19,0002,461.21,178.55,train_063
8,0002,328.01,479.99,train_063
34,0002,433.28,136.46,train_063
38,0002,376.47,74.45,train_063
7,0002,237.29,479.34,train_063
30,0002,277.99,116.83,train_063
36,0002,485.51,109.5,train_063
24,0002,199.58,126.05,train_063
17,0002,402.27,224.13,train_063
49,0002,289.1,61.43,train_063
44,0002,364.29,13.82,train_063
4,0002,220.38,338.84,train_063
16,0002,372.73,235.54,train_063
50,0002,314.87,49.94,train_063
65,0002,274.09,132.32,train_063
53,0002,293.72,19.23,train_063
55,0002,262.91,25.02,train_063
18,0002,412.16,182.53,train_063
33,0003,374.11,113.78,train_063
27,0003,270.61,144.13,train_063
30,0003,270.56,115.27,train_063
3,0003,195.42,341.62,train_063
36,0003,486.29,109.76,train_063
25,0003,225.15,118.86,train_063
51,0003,328.74,52.95,train_063
52,0003,276.75,29.35,train_063
5,0003,262.04,398.34,train_063
55,0003,263.27,25.9,train_063
35,0003,469.23,103.94,train_063
53,0003,294.86,20.36,train_063
44,0003,365.27,12.2,train_063
11,0003,345.63,370.4,train_063
39,0003,412.49,71.39,train_063
34,0003,435.01,137.45,train_063
41,0003,416.65,81.46,train_063
28,0003,247.57,112.79,train_063
20,0003,470.04,207.81,train_063
32,0003,344.24,151.17,train_063
26,0003,248.84,150.39,train_063
54,0003,318.2,18.49,train_063
8,0003,328.75,493.23,train_063
18,0003,411.17,184.03,train_063
24,0003,197.58,124.51,train_063
15,0003,567.55,386.75,train_063
38,0003,379.1,74.17,train_063
56,0003,92.4,87.91,train_063
19,0003,464.67,182.82,train_063
42,0003,430.52,75.01,train_063
31,0003,325.33,145.11,train_063
47,0003,420.65,23.53,train_063
48,0003,281.69,52.1,train_063
22,0003,581.01,202.29,train_063
50,0003,318.97,49.29,train_063
4,0003,223.55,335.85,train_063
9,0003,388.95,473.38,train_063
12,0003,389.83,357.29,train_063
7,0003,241.82,472.35,train_063
10,0003,347.05,417.67,train_063
45,0003,362.08,26.36,train_063
49,0003,292.56,59.39,train_063
14,0003,530.91,389.2,train_063
1,0003,110.66,393.98,train_063
46,0003,399.78,23.66,train_063
16,0003,364.88,226.38,train_063
2,0003,132.37,412.38,train_063
43,0003,343.29,9.45,train_063
6,0003,289.04,431.28,train_063
17,0003,394.01,223.19,train_063
21,0003,509.93,211.76,train_063
65,0003,275.68,134.67,train_063
29,0003,268.08,108.06,train_063
23,0003,180.64,127.44,train_063
13,0003,447.69,356.3,train_063
37,0003,371.73,79.2,train_063
13,0004,451.67,364.3,train_063
14,0004,530.16,377.52,train_063
45,0004,365.06,25.91,train_063
29,0004,269.16,106.06,train_063
7,0004,248.84,464.43,train_063
52,0004,281.02,32.26,train_063
57,0004,96.33,93.87,train_063
59,0004,303.94,20.75,train_063
25,0004,227.64,119.36,train_063
50,0004,323.24,49.56,train_063
38,0004,383.33,71.36,train_063
31,0004,324.85,149.85,train_063
15,0004,565.47,377.53,train_063
4,0004,227.68,331.07,train_063
23,0004,180.67,126.48,train_063
11,0004,347.28,376.99,train_063
1,0004,113.35,394.84,train_063
9,0004,396.56,487.64,train_063
10,0004,360.1,425.42,train_063
65,0004,277.66,129.76,train_063
58,0004,269.96,3.23,train_063
24,0004,197.5,123.4,train_063
21,0004,512.23,214.51,train_063
27,0004,273.82,143.94,train_063
5,0004,271.6,391.16,train_063
36,0004,488.29,111.54,train_063
26,0004,253.42,150.31,train_063
2,0004,137.39,411.95,train_063
49,0004,299.17,59.55,train_063
8,0004,333.91,504.8,train_063
22,0004,576.64,199.57,train_063
34,0004,437.27,137.99,train_063
39,0004,420.54,74.48,train_063
54,0004,321.25,20.47,train_063
16,0004,358.14,222.78,train_063
47,0004,427.58,25.62,train_063
