trackId,frame,x,y,sceneId
-1,001,1404.5,667.5,86
-1,001,1526.5,717.5,86
-1,001,211.5,196.0,86
-1,001,1357.0,434.5,86
-1,001,1616.5,734.0,86
-1,001,1269.5,315.0,86
-1,001,1216.5,550.5,86
-1,001,657.5,190.5,86
-1,001,1090.0,141.0,86
-1,001,1754.5,595.5,86
-1,001,533.0,249.5,86
-1,001,489.0,328.5,86
-1,001,122.5,147.0,86
-1,001,1822.0,695.5,86
-1,001,393.0,102.5,86
-1,001,1164.0,227.0,86
-1,001,1295.0,205.0,86
-1,001,1204.0,875.5,86
-1,001,247.5,202.5,86
-1,002,1406.0,670.0,86
-1,002,1529.5,719.5,86
-1,002,216.0,197.0,86
-1,002,1088.0,144.5,86
-1,002,1620.0,737.5,86
-1,002,1359.5,432.5,86
-1,002,125.5,147.0,86
-1,002,1270.5,312.5,86
-1,002,1216.0,546.0,86
-1,002,1754.0,596.0,86
-1,002,527.0,251.0,86
-1,002,655.0,193.0,86
-1,002,397.0,101.0,86
-1,002,1820.0,697.5,86
-1,002,483.5,327.5,86
-1,002,1197.0,870.0,86
-1,002,1295.5,203.5,86
-1,002,254.5,202.5,86
-1,002,1163.0,220.0,86
-1,003,221.0,195.5,86
-1,003,1406.0,672.0,86
-1,003,1533.0,723.0,86
-1,003,1087.5,148.0,86
-1,003,1216.5,541.5,86
-1,003,1622.5,740.0,86
-1,003,130.5,145.5,86
-1,003,521.5,250.5,86
-1,003,1363.0,429.0,86
-1,003,1821.5,699.5,86
-1,003,1754.0,596.0,86
-1,003,1272.5,309.0,86
-1,003,650.5,195.0,86
-1,003,479.5,328.0,86
-1,003,400.0,100.5,86
-1,003,1190.0,865.0,86
-1,003,1296.0,202.5,86
-1,003,1165.5,223.5,86
-1,003,257.5,200.5,86
-1,004,1407.0,672.5,86
-1,004,1365.5,427.0,86
-1,004,645.0,195.5,86
-1,004,1625.0,743.5,86
-1,004,225.5,195.5,86
-1,004,1085.0,152.0,86
-1,004,515.0,250.0,86
-1,004,476.0,327.0,86
-1,004,1274.5,308.5,86
-1,004,1215.0,537.0,86
-1,004,1536.0,726.0,86
-1,004,1754.5,595.5,86
-1,004,134.5,145.0,86
-1,004,1820.5,697.0,86
-1,004,1297.5,201.0,86
-1,004,403.0,101.0,86
-1,004,1184.5,861.0,86
-1,004,1167.5,219.5,86
-1,004,260.5,200.5,86
-1,005,1406.5,675.5,86
-1,005,228.5,195.5,86
-1,005,1754.5,597.0,86
-1,005,1368.0,424.5,86
-1,005,1215.5,532.5,86
-1,005,1276.0,305.5,86
-1,005,1538.0,728.0,86
-1,005,641.0,197.0,86
-1,005,471.0,325.5,86
-1,005,1820.0,696.0,86
-1,005,1298.5,198.5,86
-1,005,1083.0,156.5,86
-1,005,1627.5,746.5,86
-1,005,138.0,144.0,86
-1,005,509.5,249.5,86
-1,005,406.0,99.5,86
-1,005,1176.5,857.0,86
-1,005,1168.0,223.5,86
-1,005,265.5,201.5,86
-1,006,1408.0,676.5,86
-1,006,1539.5,731.5,86
-1,006,1755.0,596.5,86
-1,006,466.0,325.0,86
-1,006,1372.0,421.0,86
-1,006,504.5,248.5,86
-1,006,233.5,194.5,86
-1,006,1216.5,527.0,86
-1,006,636.5,197.5,86
-1,006,1081.5,160.0,86
-1,006,142.5,143.5,86
-1,006,410.5,99.0,86
-1,006,1300.0,195.5,86
-1,006,1821.0,696.0,86
-1,006,1276.5,303.5,86
-1,006,1629.5,752.0,86
-1,006,1170.0,854.0,86
-1,006,1168.5,220.5,86
-1,006,268.5,196.5,86
-1,007,1408.0,679.5,86
-1,007,1543.0,734.5,86
-1,007,238.0,195.0,86
-1,007,1754.5,596.5,86
-1,007,146.0,144.0,86
-1,007,1376.0,419.0,86
-1,007,499.5,246.5,86
-1,007,631.5,197.0,86
-1,007,1215.0,521.5,86
-1,007,1821.0,695.5,86
-1,007,1079.0,164.0,86
-1,007,1300.5,191.5,86
-1,007,464.5,322.5,86
-1,007,1277.5,302.0,86
-1,007,413.5,96.5,86
-1,007,1633.5,757.0,86
-1,007,1161.0,848.5,86
-1,007,1170.0,214.0,86
-1,007,275.5,199.5,86
-1,008,1408.0,680.5,86
-1,008,1544.0,735.5,86
-1,008,1753.0,597.5,86
-1,008,246.5,195.0,86
-1,008,1076.5,167.5,86
-1,008,1215.0,515.0,86
-1,008,1378.5,416.0,86
-1,008,493.0,245.0,86
-1,008,627.0,198.0,86
-1,008,1301.0,190.5,86
-1,008,1822.0,696.0,86
-1,008,149.5,145.0,86
-1,008,1279.0,298.0,86
-1,008,418.5,98.5,86
-1,008,458.0,322.5,86
-1,008,1155.5,845.5,86
-1,008,1633.5,757.0,86
-1,008,1171.0,216.5,86
-1,008,280.5,200.5,86
-1,009,1546.5,738.5,86
-1,009,1409.0,683.5,86
-1,009,1281.0,294.0,86
-1,009,1753.5,599.0,86
-1,009,1216.5,509.5,86
-1,009,421.5,96.0,86
-1,009,248.0,195.0,86
-1,009,1384.5,411.5,86
-1,009,490.0,244.5,86
-1,009,1821.5,695.5,86
-1,009,623.0,199.0,86
-1,009,1075.5,167.0,86
-1,009,153.0,143.5,86
-1,009,1302.5,187.0,86
-1,009,455.0,310.5,86
-1,009,1147.0,841.0,86
-1,009,1635.5,759.5,86
-1,009,1173.0,213.5,86
-1,009,283.5,200.5,86
-1,010,1409.5,685.5,86
-1,010,1548.5,742.5,86
-1,010,1282.5,290.0,86
-1,010,1218.0,505.0,86
-1,010,1822.5,695.0,86
-1,010,1753.5,598.0,86
-1,010,1074.0,169.0,86
-1,010,619.0,197.5,86
-1,010,1387.0,408.5,86
-1,010,425.5,97.0,86
-1,010,1303.0,184.5,86
-1,010,252.5,195.0,86
-1,010,158.0,144.0,86
-1,010,451.5,312.5,86
-1,010,482.5,244.0,86
-1,010,1141.0,838.5,86
-1,010,1172.5,207.5,86
-1,010,1639.5,760.5,86
-1,010,288.5,200.5,86
-1,011,1410.0,689.0,86
-1,011,1549.0,743.5,86
-1,011,1753.0,598.5,86
-1,011,1218.5,497.5,86
-1,011,616.0,197.5,86
-1,011,1072.0,170.0,86
-1,011,260.5,194.5,86
-1,011,1822.5,695.5,86
-1,011,162.5,141.5,86
-1,011,1282.5,286.5,86
-1,011,1389.5,405.5,86
-1,011,1302.5,183.0,86
-1,011,428.0,95.5,86
-1,011,481.0,243.0,86
-1,011,1133.0,838.5,86
-1,011,447.0,312.5,86
-1,011,1173.5,207.0,86
-1,011,1639.5,761.0,86
-1,011,292.5,201.5,86
-1,012,1410.5,691.0,86
-1,012,1550.0,745.5,86
-1,012,1822.0,695.0,86
-1,012,1753.0,596.0,86
-1,012,264.0,194.5,86
-1,012,1070.5,172.0,86
-1,012,610.5,198.0,86
-1,012,1284.5,282.0,86
-1,012,1219.5,492.0,86
-1,012,1393.0,401.0,86
-1,012,165.5,143.5,86
-1,012,1305.5,179.5,86
-1,012,432.0,96.0,86
-1,012,1639.5,765.0,86
-1,012,1126.5,826.0,86
-1,012,476.0,247.0,86
-1,012,1175.0,204.5,86
-1,012,444.0,309.0,86
-1,012,296.5,201.5,86
-1,013,1410.0,694.0,86
-1,013,1070.0,172.5,86
-1,013,1753.5,598.5,86
-1,013,1223.0,486.5,86
-1,013,1284.5,276.5,86
-1,013,1549.0,748.5,86
-1,013,605.5,197.5,86
-1,013,170.0,141.5,86
-1,013,1822.0,696.0,86
-1,013,1308.5,177.0,86
-1,013,1395.0,395.5,86
-1,013,435.0,97.0,86
-1,013,269.5,197.5,86
-1,013,1120.0,826.5,86
-1,013,1640.5,771.5,86
-1,013,1176.5,194.0,86
-1,013,470.5,242.0,86
-1,013,441.0,308.0,86
-1,013,302.5,200.5,86
-1,014,1409.5,696.5,86
-1,014,1751.0,599.0,86
-1,014,1224.0,482.5,86
-1,014,1285.0,274.0,86
-1,014,1396.5,391.5,86
-1,014,1823.0,694.0,86
-1,014,602.5,197.0,86
-1,014,1070.0,175.0,86
-1,014,1550.5,750.0,86
-1,014,174.0,143.0,86
-1,014,274.5,195.0,86
-1,014,1308.0,176.0,86
-1,014,1113.0,813.0,86
-1,014,440.0,96.0,86
-1,014,433.5,301.0,86
-1,014,1177.0,195.5,86
-1,014,1646.5,770.5,86
-1,014,308.5,203.5,86
-1,014,462.5,244.0,86
-1,015,1410.5,699.5,86
-1,015,1752.5,601.0,86
