trackId,frame,x,y,sceneId
-1,1,800.2796045703125,710.6319000585937,HT21-01
-1,1,1073.280066796875,625.8075181640625,HT21-01
-1,1,1039.492062890625,585.0734482421875,HT21-01
-1,1,1703.2952798828126,687.4309619140626,HT21-01
-1,1,1202.7823091796874,625.608916015625,HT21-01
-1,1,728.0407411132812,699.80386171875,HT21-01
-1,1,896.9640599609374,543.1302809570312,HT21-01
-1,1,995.0548466796874,622.6485590234375,HT21-01
-1,1,439.68255525390623,808.0008264648437,HT21-01
-1,1,1122.0542361328125,555.231925390625,HT21-01
-1,1,1647.1999205078125,696.4682740234375,HT21-01
-1,1,1098.7930447265626,607.6795232421875,HT21-01
-1,1,1091.2189017578125,525.8436936523437,HT21-01
-1,1,1510.6799099609375,657.4652666992188,HT21-01
-1,1,395.0306638671875,838.64145390625,HT21-01
-1,1,1465.2704140625,611.7877178320313,HT21-01
-1,1,978.7884950195313,531.3448331054688,HT21-01
-1,1,944.7510937890625,552.005075,HT21-01
-1,1,840.1351354882812,463.8124347558594,HT21-01
-1,1,1254.3905150390624,605.7570909179688,HT21-01
-1,1,249.4351558569336,837.9294438085938,HT21-01
-1,1,1027.3556171386717,521.486958203125,HT21-01
-1,1,847.2059333984375,537.2556098632813,HT21-01
-1,1,1040.1047072265626,528.7505815429688,HT21-01
-1,1,1217.824365625,583.3500321875,HT21-01
-1,1,908.6120703125,461.28051462890625,HT21-01
-1,1,1463.2636517578126,521.8198282226563,HT21-01
-1,1,1529.3113875,521.2788110351562,HT21-01
-1,1,811.4747319335937,496.5627740917969,HT21-01
-1,1,1712.7906537109375,855.1414196679688,HT21-01
-1,1,1271.2803923828126,448.6811540722656,HT21-01
-1,1,1077.250159375,449.0286907421875,HT21-01
-1,1,1241.5632234375,455.2098354199219,HT21-01
-1,2,799.2003833984375,711.2268885742187,HT21-01
-1,2,1040.0446923828124,585.52851484375,HT21-01
-1,2,726.5769040039063,702.2668407226563,HT21-01
-1,2,997.7467691796875,623.4932268945313,HT21-01
-1,2,1073.65660390625,626.6448401953126,HT21-01
-1,2,1506.6913849609375,656.8832385742187,HT21-01
-1,2,897.6579542382813,542.6134657617188,HT21-01
-1,2,1098.5771392578124,607.4549515234374,HT21-01
-1,2,1203.462768359375,626.7897923046875,HT21-01
-1,2,1642.13563515625,696.245821875,HT21-01
-1,2,1122.17277109375,555.4747294335938,HT21-01
-1,2,1698.0990923828124,688.6718522460937,HT21-01
-1,2,944.9347490820312,552.746115234375,HT21-01
-1,2,440.47540095703124,806.7833288476562,HT21-01
-1,2,1091.8128796875,526.62481921875,HT21-01
-1,2,1466.176432421875,615.1379997070312,HT21-01
-1,2,398.1553772949219,834.68829046875,HT21-01
-1,2,1217.7565724609376,583.29589515625,HT21-01
-1,2,841.86767109375,465.6863119238281,HT21-01
-1,2,1252.1328865234375,605.1577732421875,HT21-01
-1,2,978.6955411132813,532.9360846679688,HT21-01
-1,2,1038.9090380859375,530.4116534179688,HT21-01
-1,2,251.58368127929688,835.1152133789062,HT21-01
-1,2,845.7158640625,537.28839,HT21-01
-1,2,1713.870827734375,855.1066239257813,HT21-01
-1,2,1463.1983154296875,523.2350423046875,HT21-01
-1,2,910.283204921875,462.24481850585937,HT21-01
-1,2,986.7186388671875,576.1153537109375,HT21-01
-1,2,1076.350264453125,449.10824516601565,HT21-01
-1,2,837.9620999804688,485.18725987304686,HT21-01
-1,2,809.9849123046876,496.43332587890626,HT21-01
-1,2,1529.2702728515626,521.0687734375,HT21-01
-1,3,798.4070034179688,712.3402104882813,HT21-01
-1,3,1040.1767431640626,585.582782421875,HT21-01
-1,3,725.8317296875,703.4944720703126,HT21-01
-1,3,999.5988780078125,626.0772955078126,HT21-01
-1,3,945.1132587890625,553.666683125,HT21-01
-1,3,897.837649453125,543.0498200195312,HT21-01
-1,3,1504.6352638671874,656.502515625,HT21-01
-1,3,1074.6014314453125,626.329776171875,HT21-01
-1,3,1123.11229453125,555.4990833007812,HT21-01
-1,3,1098.751142578125,607.6565322265625,HT21-01
-1,3,441.36355466796874,805.9230315429687,HT21-01
-1,3,255.65544878173827,833.6678303710937,HT21-01
-1,3,399.40824970703125,833.4447208984375,HT21-01
-1,3,1207.1902591796875,630.034012890625,HT21-01
-1,3,1467.5275404296874,616.155460703125,HT21-01
-1,3,1694.1500654296874,688.9290202929687,HT21-01
-1,3,1637.36927734375,696.9816858007813,HT21-01
-1,3,1092.4343052734375,526.902101953125,HT21-01
-1,3,1253.30240078125,606.5512432617187,HT21-01
-1,3,979.207746875,534.8817426757812,HT21-01
-1,3,1717.8302869140625,855.823912890625,HT21-01
-1,3,845.8843387109375,538.6622622070313,HT21-01
-1,3,1038.58738046875,531.9060046875,HT21-01
-1,3,1463.559591796875,523.6191248046875,HT21-01
-1,3,844.4400020507812,467.0517866992187,HT21-01
-1,3,1217.869371875,583.4850069335937,HT21-01
-1,3,810.0519423632812,497.1912257910156,HT21-01
-1,3,913.0726370117187,463.81109404296876,HT21-01
-1,3,1075.991690625,450.6211859179688,HT21-01
-1,3,1529.5019685546874,523.3871383789062,HT21-01
-1,3,839.6861518554688,486.3318833886719,HT21-01
-1,3,763.3534616210937,485.9481818066406,HT21-01
-1,3,1244.8874498046875,456.8762806640625,HT21-01
-1,4,798.6401322851563,712.3646060546876,HT21-01
-1,4,946.3899090820313,553.933536015625,HT21-01
-1,4,1075.68946328125,629.7769159765625,HT21-01
