trackId,frame,xCenterVis,yCenterVis,recordingId
2,0,580.5877677218749,245.2353699557123,20
2,10,579.3976657734728,238.3344358366514,20
2,20,578.493069630296,231.6277602357284,20
2,30,577.6934283263025,225.40003059684923,20
2,40,576.9989464518223,219.36553652445897,20
2,50,575.6615394659698,213.54708984032945,20
2,60,573.3648084237209,208.09353000938452,20
2,70,570.1332018694858,203.24535296429522,20
2,80,566.1381664996305,198.91857437468173,20
2,90,561.7022389690728,195.39164167939143,20
2,100,557.0382955159615,192.41792123585958,20
2,110,552.2102706183567,190.1769410584791,20
2,120,547.889527443472,188.66358638900508,20
2,130,544.057959747121,187.154221230962,20
2,140,540.7591452695491,185.59902783904545,20
2,150,538.338534782611,184.33077238466265,20
18,30,723.3767805276956,359.1010386581288,20
18,40,718.1894950109754,357.3043263818924,20
18,50,713.2058791675635,355.45953537815484,20
18,60,707.8513410562382,354.0832562296416,20
18,70,702.5963361403568,353.08066131849426,20
18,80,697.5628002564755,352.1351471093589,20
18,90,692.3396091368769,351.4295150619051,20
18,100,687.18853610853,350.8460234413373,20
18,110,682.1442592323347,350.3748519118255,20
18,120,677.3515261666191,350.2146576835981,20
18,130,672.7482437462912,350.30222234474917,20
18,140,667.6110828603702,350.61268817020914,20
18,150,662.3307087435945,350.987190768894,20
18,160,657.2773275977236,351.68637822095934,20
18,170,652.2930979833222,352.72549250597467,20
18,180,647.3734166179705,353.89032754864746,20
18,190,642.5426297509135,355.00023008777094,20
18,200,637.9323912593727,356.28873998480316,20
18,210,633.3533527931252,357.8390232088047,20
18,220,628.7835208917185,359.48832815242577,20
18,230,624.3840104398637,361.3460083469403,20
18,240,619.8853759732247,363.3297161846069,20
18,250,615.3514496746963,365.3507617574606,20
18,260,610.8830945768665,367.1663986392029,20
18,270,606.3334148229443,368.643131639644,20
18,280,601.720516657116,369.7591718886613,20
18,290,596.972588873625,370.89464821900884,20
18,300,592.1209337929292,371.95033432073734,20
18,310,587.2916813533457,372.7161159251502,20
18,320,582.3960393517445,373.0991090225214,20
18,330,577.4015802208537,373.24457274700376,20
18,340,572.2812980371406,373.3007327925318,20
18,350,567.1233712327456,373.35617677190544,20
18,360,562.0977120765615,373.38819515851804,20
18,370,557.1961369553964,373.40732435435353,20
18,380,552.37956911626,373.4449689750354,20
18,390,547.8156703344171,373.5629153001607,20
18,400,543.4681258263297,373.62214420063555,20
18,410,539.2036449921378,373.81486829129994,20
18,420,535.0394134195443,374.13822330753675,20
18,430,530.9483228898516,374.6957319562209,20
18,440,526.8547772762014,375.6773563585646,20
18,450,522.8370323797393,376.71381096929264,20
18,460,518.4012071443464,377.4148397343261,20
18,470,513.7887181591778,377.48624175942365,20
18,480,509.4013808319458,376.84720386431724,20
18,490,505.22957941715003,376.01493040272203,20
18,500,500.92684019128706,375.20649171454755,20
18,510,496.18934651461547,375.0290096034526,20
18,520,491.19805853383633,375.53608673584296,20
18,530,486.21485187108414,376.3037096532239,20
18,540,481.00997158600177,377.1861077456183,20
18,550,475.79731686838744,378.1091170184765,20
18,560,470.7594845875806,378.94486851567825,20
18,570,466.20039367848784,379.47352992786165,20
18,580,461.85397441721426,379.7259943948254,20
18,590,456.4772382551064,379.9948260881726,20
18,600,449.8474886181853,380.6201564311829,20
18,610,444.3077962583979,381.0578774417736,20
18,620,440.63069426103993,381.2286080719853,20
18,630,437.10089730113253,381.287120906306,20
18,640,430.99070480671907,382.0366375795002,20
18,650,424.28044887502466,383.0077255798596,20
18,660,418.4292677381284,383.87293808455144,20
18,670,413.3827403683054,384.5751943915637,20
18,680,408.2153001135751,384.99470686280296,20
18,690,402.5229833677625,385.3508986269714,20
18,700,397.0487599135086,385.9893227510884,20
18,710,392.1684621866419,386.907012675372,20
18,720,387.54236794454215,388.1434543334721,20
18,730,383.12464895333596,389.4139602814826,20
18,740,378.5068406195928,390.5795113903096,20
18,750,373.52097428255325,391.78526449894076,20
18,760,368.24530574336274,393.145687896895,20
18,770,362.7253563504003,394.59807464809097,20
18,780,357.0636258588917,395.99818857002487,20
18,790,351.4846521557841,397.1728439485277,20
18,800,346.39239884725254,397.95489048415897,20
18,810,341.8125420196859,398.4020226499201,20
18,820,337.4739994861093,398.739085218253,20
18,830,333.06968116150443,399.2236574143662,20
18,840,328.34282618198193,399.9379845508361,20
18,850,323.395832007603,400.8888181085461,20
18,860,318.592664835068,402.21108540999404,20
18,870,313.98610896946343,403.7671994583947,20
18,880,309.62536838510437,405.2082314462871,20
18,890,305.07384731821395,406.63105489482797,20
18,900,299.9373002032823,408.01654060818186,20
18,910,294.61426900274495,409.1259316714808,20
18,920,289.53439340916583,410.27797981854155,20
18,930,284.84375091801655,411.64443863122466,20
18,940,280.67021048541756,413.0919152145056,20
18,950,276.7229469575688,414.5105445612857,20
18,960,272.2076383790516,415.7726623057747,20
18,970,267.0659765058752,416.8533084277379,20
18,980,262.0784734461973,418.11685830453547,20
18,990,257.27847742377406,419.486795152825,20
18,1000,252.4805273046488,420.57501111699054,20
18,1010,248.4339351716859,421.5307548426155,20
18,1020,244.75683317432797,422.668174781096,20
18,1030,240.45828805022578,424.3572725438617,20
18,1040,235.97182670820936,426.5511969453899,20
18,1050,231.177866100515,428.55556840636564,20
18,1060,226.40364845964564,429.9403380535652,20
18,1070,221.81663097053624,430.7476514949258,20
18,1080,217.28843320124216,431.2493069835766,20
18,1090,212.53324246104344,432.2127228465688,20
18,1100,207.25133391679435,433.29244831204795,20
18,1110,201.93628173911887,434.5406539141111,20
18,1120,197.20124314640475,436.0928807462456,20
18,1130,192.84919765106187,437.8406959336616,20
18,1140,188.48733181988896,439.27395348902195,20
18,1150,184.08321808561394,440.46896560533906,20
18,1160,180.06342728585386,441.7589076346799,20
18,1170,176.29906751283946,443.0984628189953,20
18,1180,172.40336074809844,443.77320172665037,20
18,1190,168.52790842600686,444.1935325592088,20
18,1200,165.48830989628192,444.6495644043159,20
18,1210,163.16436834017063,445.10078837667305,20
18,1220,160.26358434920976,446.12824101289016,20
18,1230,155.64444617832297,448.19716072291527,20
18,1240,150.2472509832359,450.91360882673325,20
18,1250,145.27979777587763,453.9472742368942,20
18,1260,141.11597538394372,457.01459475630605,20
20,50,727.268088600346,361.4627271300869,20
20,60,722.6269569690066,360.13841392534096,20
20,70,717.92884693082,358.58322053342437,20
20,80,713.2662333148523,357.28335587308874,20
20,90,708.4560077759396,356.147061181422,20
20,100,703.5765284103919,354.7297616717854,20
20,110,698.6799657523067,353.3283179127079,20
20,120,693.6101150848873,351.6730798495228,20
20,130,688.3370039248193,350.2296950728378,20
20,140,683.019905843846,349.60947948807234,20
20,150,677.549569605858,349.4598216618292,20
20,160,672.09907862986,349.59464668916235,20
20,170,666.704849994555,350.4348991736195,20
20,180,661.1456192582723,351.31330775458304,20
20,190,655.5488461964728,352.3321675969489,20
20,200,650.4345994274885,353.67080212478027,20
20,210,645.620179786815,354.470136543279,20
20,220,641.1683965056983,354.8380922514105,20
20,230,636.9274435594326,355.52561805467775,20
20,240,632.211636457719,356.51624443153224,20
20,250,627.454808994882,357.7707923338189,20
20,260,622.4961531717048,359.4142664530409,20
20,270,617.1780321390825,361.38027722718056,20
20,280,612.3041790076041,363.4634159651262,20
20,290,608.2271029155022,364.96521128096697,20
20,300,604.2021973574973,365.9893904719074,20
20,310,600.022928395664,367.0335172200027,20
20,320,595.5971280864311,368.05554821248035,20
20,330,590.9310364348569,368.9757955158864,20
20,340,586.1144685957205,369.6463403217808,20
20,350,581.286239107786,369.91650185227155,20
20,360,576.5991769474082,369.69789708488844,20
20,370,572.1854474676328,369.02970506778667,20
20,380,568.112258591797,368.0616859223742,20
20,390,564.4260523247633,367.4250008160604,20
20,400,560.7889477368798,367.7033459597428,20
20,410,556.9459229820603,368.3380874579236,20
20,420,552.742103180652,368.68599331373554,20
20,430,548.5308158322063,368.96648665588083,20
20,440,544.4889292768286,369.2956724965168,20
20,450,540.2727317604678,369.5701304239332,20
20,460,536.0153092926539,369.994859948582,20
20,470,531.6652074054441,370.756549746399,20
20,480,526.8359549658605,371.49164280134295,20
20,490,522.0320717271712,372.05273178079847,20
20,500,516.9970014158166,372.27154113851134,20
20,510,511.62957411371434,371.97969303306263,20
20,520,506.92614472695305,371.37359418105274,20
20,530,503.2589653605901,370.2113165175024,20
20,540,498.7976686291381,369.3224738297195,20
20,550,493.39167604987,369.16483698061455,20
20,560,487.8175102195125,369.71590103391014,20
20,570,482.46522260181473,370.4991751115203,20
20,580,477.0299736053864,371.77428434195105,20
20,590,471.26727778612525,373.42174797260395,20
20,600,466.09339293600647,374.84354846949583,20
20,610,461.2877706795139,376.1010629315646,20
20,620,456.1171592746719,377.14928148625563,20
20,630,450.3684778930015,378.3711972309405,20
20,640,444.54409808930797,380.057430729089,20
20,650,438.70468089637467,382.19396754311055,20
20,660,433.0884717532449,384.6156009816977,20
20,670,428.46196833048566,386.30060693786754,20
20,680,424.7645095953134,386.2413780373926,20
20,690,420.87463365497143,386.02297786033927,20
20,700,416.3435716210602,387.0270049037952,20
20,710,411.5736503771165,388.1003880690508,20
20,720,405.75326008485393,388.11777824708315,20
20,730,398.29481731710894,388.4006243780211,20
20,740,389.9664564670868,389.54551186353905,20
20,750,384.19557703463397,390.699299028403,20
20,760,380.9278602871905,391.8557458675543,20
20,770,376.98878037253354,392.9980759739499,20
20,780,370.7159385659352,394.24832747931094,20
20,790,365.7626020913326,395.18811315921204,20
20,800,361.9711340996209,395.83707368531344,20
20,810,358.373720035717,396.41473448148207,20
20,820,354.1881087736602,397.1325396535586,20
20,830,349.225565734217,398.00808396990493,20
20,840,344.5106792889874,398.84782497853763,20
20,850,340.6798276587905,399.62659806889224,20
20,860,337.07750342697165,400.46245186125884,20
20,870,333.358869592666,401.23488265138985,20
20,880,330.01115802627373,401.8636910300067,20
20,890,327.1729786762293,402.69044055269757,20
20,900,324.1382903144194,403.68280594735535,20
20,910,321.2965306336037,404.39273439173485,20
20,920,318.81587288487145,405.00087914704255,20
20,930,316.2962406783137,406.1885260114872,20
20,940,313.90744398765827,407.87619164194433,20
20,950,311.38075341472273,409.83831519981777,20
20,960,308.1997829671113,411.8244781214419,20
20,970,304.543753773722,413.7621531349053,20
20,980,300.58748827136236,415.2387838401815,20
20,990,296.95468008040456,415.61338873403133,20
20,1000,293.2601879050143,415.41810726424455,20
20,1010,289.40355789326355,415.4695617321874,20
20,1020,285.6549515756432,415.8109206974459,20
20,1030,282.1544110328961,416.17498918931136,20
20,1040,278.5456422056889,416.6699954922439,20
20,1050,275.0602413473464,417.2885743543711,20
20,1060,272.0143005173979,417.61970380314006,20
20,1070,269.1004227453304,417.954720468175,20
20,1080,266.2321686168065,418.5750383481054,20
20,1090,263.567481866426,419.6072988570727,20
20,1100,260.9510784338766,420.8571411817741,20
20,1110,258.27196806524574,422.08601299767196,20
20,1120,255.41343197738703,423.0310157309828,20
20,1130,252.3385416157729,423.491957744005,20
20,1140,249.06796060371235,423.42434064000855,20
20,1150,245.69733492038344,422.880130362761,20
20,1160,241.9851456814661,422.6223465472226,20
20,1170,238.3287073074172,423.2257857249451,20
20,1180,234.07588812202366,424.763895824324,20
20,1190,229.2916455549944,426.655640308749,20
20,1200,224.1873214170051,428.49102015731614,20
20,1210,218.97343915741195,430.26819405705737,20
20,1220,213.98092363465412,432.00833710710623,20
20,1230,208.9180290384477,433.5860354352999,20
20,1240,203.57361814844705,435.03647857836273,20
20,1250,197.6569681060172,436.1835142623436,20
20,1260,191.45082274693115,437.48174220004097,20
22,140,705.872031910662,379.3140517657885,20
22,150,705.9793395386381,375.46141126546877,20
22,160,705.532207372877,372.1330334852419,20
22,170,704.6684270004938,369.18222715864687,20
22,180,702.6260017381766,367.3236263076482,20
22,190,700.7545116964011,365.6029193389297,20
22,200,700.4679829395269,364.1472591424572,20
22,210,702.0697206314712,363.0150562573863,20
22,220,702.2903713021523,362.38184918667895,20
22,230,700.6151856818125,361.6350944829369,20
22,240,697.2085521004401,360.4025400411029,20
22,250,692.8164069004579,358.45330567400623,20
22,260,688.3848780619909,356.14317396515594,20
22,270,685.9620170814247,354.10074870283887,20
22,280,685.0331769841677,351.6929251115127,20
22,290,683.2450575017824,348.6312308261702,20
22,300,680.6884967406972,345.7315720820232,20
22,310,677.5988758753381,343.0995174892446,20
22,320,674.4268051070725,340.8094356327139,20
22,330,671.4907292842225,338.79064055348795,20
22,340,669.0098669451605,336.9262088780902,20
22,350,666.9952659676952,335.11497068843863,20
22,360,665.2636134163328,333.33656924671857,20
22,370,663.0963880528424,331.766645351057,20
22,380,659.3718210989726,330.5867729191445,20
22,390,654.6276782365827,330.34228747504267,20
22,400,651.2205331793858,329.930037960511,20
22,410,649.1997944920267,329.16548389807707,20
22,420,648.3692600482348,328.23664380081976,20
22,430,648.1523942986548,327.40027853262865,20
22,440,647.874458335632,326.83397249976343,20
22,450,647.2864657278088,326.04722038654694,20
22,460,646.1779953209938,324.466760088901,20
22,470,644.2344894831314,321.88779668670355,20
22,480,643.4518291765107,318.4957913139113,20
22,490,643.2884637981715,314.28685675425817,20
22,500,642.4320486776608,309.6569775910573,20
22,510,641.7344979482338,304.62712433311236,20
22,520,642.5191018629874,299.2366806189084,20
22,530,642.6260003103039,294.0636141301089,20
22,540,640.81701261428,289.29839846375035,20
22,550,637.531087327485,284.3926292408244,20
22,560,634.5826337896825,279.30559298570256,20
22,570,631.9125253955625,273.96670603460626,20
22,580,629.8577224182932,269.18317953373133,20
22,590,628.576066297309,264.69794573369364,20
22,600,626.8189422498873,260.26109754665185,20
22,610,625.1494851587818,255.80440409762016,20
22,620,623.7142839952884,251.54687933464137,20
22,630,622.5679643774619,246.79987220763437,20
22,640,621.4971385913287,242.01532275511047,20
22,650,620.5762775169334,237.59504638478188,20
22,660,618.9926460691757,233.42590464427337,20
22,670,616.1128325870185,229.8356512419123,20
22,680,613.0967619452198,226.28212180374896,20
22,690,610.3373498721454,222.9601886189106,20
22,700,606.9458559751776,220.1671214365854,20
22,710,602.7883758834673,217.1754993391968,20
22,720,598.4961730595887,214.14602803079654,20
22,730,595.3609285506858,211.0100674557394,20
22,740,591.4239968344916,207.90653444795433,20
22,750,587.1826347075664,204.75840074827454,20
22,760,584.6589106944128,201.4778971052191,20
22,770,582.7354547088701,197.92825488332184,20
22,780,580.2964310922506,194.02027269879326,20
22,790,577.3307919667456,190.4954882019658,20
22,800,574.58242777148,187.45404835927266,20
22,810,571.300491996116,184.83181410232416,20
22,820,567.8760590560518,182.21101197768414,20
22,830,564.4444654544446,179.55348588884638,20
22,840,560.9213176802555,176.82056826348017,20
22,850,557.2767455453345,173.73002674163695,20
22,860,553.5921760009392,170.93031037359356,20
22,870,549.8041860448338,168.5755779728485,20
22,880,546.2604769425005,165.81831409823698,20
22,890,542.9906119965943,162.92724814794127,20
22,900,540.1455788705019,160.0835448589925,20
22,910,536.8284535584136,157.42202925872382,20
22,920,533.0221527677918,154.79959041144548,20
22,930,529.6757710385432,151.81901619186561,20
22,940,526.8931379630375,148.48603512921844,20
22,950,523.7596324719378,145.29064106335662,20
22,960,520.473707185143,141.91091111035192,20
22,970,517.2426121067324,138.44443485751523,20
22,980,514.212220141848,135.05161112340377,20
22,990,511.14101240617015,131.86675345952625,20
22,1000,507.9363094803028,128.83963493991862,20
22,1010,504.8451541874702,125.86274334627505,20
22,1020,501.7472474137544,122.81884841962447,20
23,140,716.2995918395186,370.6599831107371,20
23,150,714.8682778922913,367.7523453437281,20
23,160,713.0119275349203,365.0426487207933,20
23,170,710.9652058756777,362.57641459031146,20
23,180,709.224960530464,359.9679901806239,20
23,190,707.7660268887147,356.98178972697474,20
23,200,706.1873056088721,353.644512267402,20
23,210,704.7376808271284,350.0735926512063,20
23,220,703.3574121671842,346.2705653058612,20
23,230,701.723246907968,342.6093190590621,20
23,240,699.2268357038415,339.0186564760415,20
23,250,695.9836697959732,336.0976180424313,20
23,260,692.2711736715613,334.30540675345026,20
23,270,688.6569832006147,333.51906382089334,20
23,280,685.4520756844173,332.88084428710613,20
23,290,682.1756638479577,332.2329067126538,20
23,300,678.691490531594,331.79201455195124,20
23,310,675.9080390947692,331.1911327533511,20
23,320,673.4929525467354,330.2101221219968,20
23,330,671.1520299932512,329.1481960152095,20
23,340,668.8058903863575,328.2198673937768,20
23,350,666.78852743944,327.06781924671606,20
23,360,664.587442376369,325.7168070039323,20
23,370,662.1270390702862,324.59943691777136,20
23,380,659.8988457885176,324.43320727481506,20
23,390,657.867979879834,324.9829414909671,20
23,400,655.7766575286965,325.45053268970753,20
23,410,653.8920737058144,325.0097428241699,20
23,420,652.2323346553738,323.4053454579383,20
23,430,651.1887193831031,320.16350938721365,20
23,440,650.5989877574767,316.1714405771404,20
23,450,649.9757033177643,312.3121508911024,20
23,460,649.2706850412999,308.49643894531016,20
23,470,648.7064249117326,304.23195811111844,20
23,480,648.2939708068711,299.72033215853753,20
23,490,647.8248451806573,295.50914710525666,20
23,500,647.1199291993578,291.4801497406559,20
23,510,646.1469998860302,287.6577886091455,20
23,520,644.7804387781823,284.08860801075303,20
23,530,643.5595459851464,280.41119912790043,20
23,540,642.5636002597173,276.35325223163403,20
23,550,641.4740544584081,272.04642119917526,20
23,560,640.0795667705435,267.454391246986,20
23,570,638.7453309348026,262.828603890381,20
23,580,637.601057220274,258.07627741479934,20
23,590,636.6243429858454,253.6378948002841,20
23,600,635.721281270142,249.63324368492863,20
23,610,634.7721867302351,245.97516858824142,20
23,620,633.3201068645341,242.38931387797092,20
23,630,631.2763517650733,238.6545174076115,20
23,640,629.188814335037,234.95838850958296,20
23,650,627.207459286163,231.04191582636795,20
23,660,625.5029149534981,226.84914390276847,20
23,670,623.8759103558244,222.59305127209817,20
