trackId,frame,xCenterVis,yCenterVis,recordingId
0,0,451.6725366548707,345.7798553996802,16
0,10,453.40265477875886,339.79466759677297,16
0,20,454.0747340121264,333.7646745116411,16
0,30,454.14460160975045,328.01895968975566,16
0,40,453.7432976778629,322.58238085618626,16
0,50,452.7050017541672,317.38200155836205,16
0,60,451.25425172561046,311.96588175777185,16
0,70,449.32179376555774,306.59599937171475,16
0,80,446.68196474024836,301.93082837662706,16
0,90,443.68666001692503,297.5627225403977,16
0,100,440.6192372023499,293.2608016758561,16
0,110,437.62301182254237,288.9182696308508,16
0,120,434.56714836160046,284.52950017131235,16
0,130,431.33891754780865,280.04815358754297,16
0,140,427.93903544732103,275.74418681970343,16
0,150,424.4274470267669,271.6799999183805,16
0,160,420.9095163059892,267.7575941156035,16
0,170,417.41398822632374,263.7735043283942,16
0,180,413.91242473192955,259.63576720351085,16
0,190,410.22130829698267,255.41036312231162,16
0,200,406.28969592936505,251.32009095394008,16
0,210,402.07984071322994,247.58243021896556,16
0,220,397.8351028458653,243.82748160112354,16
0,230,393.8095835168731,239.4630583908304,16
0,240,389.78027926677964,234.89639763953767,16
0,250,385.44265738968926,230.95701083938795,16
0,260,380.7641880231651,227.554571359778,16
0,270,376.54185279691274,223.7066364370454,16
0,280,372.5931571367575,219.11010549760297,16
0,290,368.92628465589104,214.17405690587032,16
0,300,365.3976129427992,209.31912837990032,16
0,310,361.9120074941288,204.44138803215844,16
0,320,358.4949398059386,199.05575219070735,16
0,330,354.38533385140175,194.7150614586701,16
0,340,349.60477391031117,190.90538492760868,16
0,350,344.72979553202146,186.6953251211438,16
0,360,340.10053013981235,182.45181479575788,16
0,370,335.9261713458962,177.7339617907487,16
0,380,332.28057625932814,172.45010963836924,16
0,390,328.4830728528894,167.17055388291539,16
0,400,324.5734539457244,161.94879489562786,16
0,410,320.66403962888927,157.4545591210816,16
0,420,316.69979510366977,153.46883261123392,16
0,430,312.669877082587,149.6715337951249,16
0,440,308.92096387947385,145.1221609266996,16
0,450,305.64792778345753,139.87564650950722,16
0,460,301.9539470838936,135.42222650575448,16
0,470,297.8433181777078,131.23958180348177,16
0,480,293.2160986887965,127.37865539480738,16
0,490,288.8221121758484,123.13258769029908,16
0,500,285.37271921555106,118.29402639071243,16
0,510,282.29629442646507,113.38355159020381,16
0,520,278.57725141150166,108.881950563785,16
0,530,273.89254203991874,104.87668567744215,16
0,540,268.8662691127477,101.08828654067914,16
0,550,264.0628973498853,97.25835556696825,16
0,560,259.4868254434221,93.7133166274931,16
0,570,255.22705018681776,90.08797598357448,16
0,580,251.1034297946901,86.23134597182572,16
1,0,600.2824512287036,481.4013528866523,16
1,10,603.8866167734888,486.44859632262705,16
1,20,607.8271288204523,491.56611653688543,16
1,30,611.7707097223628,496.35025680874736,16
1,40,615.2299230184901,500.809712227229,16
1,50,618.6857605741758,504.89722242614835,16
1,60,622.3087484293019,508.83834824410127,16
1,70,626.1616958151143,512.8935331709134,16
1,80,630.2157554951126,516.8737357418566,16
1,90,634.344490645485,520.9431396965894,16
1,100,638.6231905075953,525.1241476762237,16
1,110,642.9084372602588,529.4591098790268,16
1,120,647.1212590361757,534.0869431389274,16
1,130,651.2040636575099,538.8188105815274,16
1,140,654.8894515632225,543.537277357526,16
1,150,658.6770323386664,548.5316341932494,16
1,160,662.657746385434,553.4288106223215,16
1,170,666.6876644065169,558.1424695255699,16
